Index,Name,Driver,Neurotransmitter,Birthtime
16645,VGlut-F-300361,VGlut-Gal4,Glutamate,day 3
16646,VGlut-F-300362,VGlut-Gal4,Glutamate,day 3
16647,VGlut-F-300363,VGlut-Gal4,Glutamate,day 3
16648,VGlut-F-300364,VGlut-Gal4,Glutamate,day 3
16649,VGlut-F-300365,VGlut-Gal4,Glutamate,day 3
16650,VGlut-F-300367,VGlut-Gal4,Glutamate,day 3
16651,VGlut-F-300368,VGlut-Gal4,Glutamate,day 3
16652,VGlut-F-300369,VGlut-Gal4,Glutamate,day 3
16653,VGlut-F-300370,VGlut-Gal4,Glutamate,day 3
16654,VGlut-F-300371,VGlut-Gal4,Glutamate,day 3
16655,VGlut-F-300372,VGlut-Gal4,Glutamate,day 3
16656,VGlut-F-300373,VGlut-Gal4,Glutamate,day 3
16657,VGlut-F-300374,VGlut-Gal4,Glutamate,day 3
16658,VGlut-F-300375,VGlut-Gal4,Glutamate,day 3
16659,VGlut-F-300376,VGlut-Gal4,Glutamate,day 3
